timestamp,service,rps,cpu_usage,memory_usage,latency_p90,error_rate,client_error_rate,kafka_lag,label
2026-06-01 01:05:00,frontend,28.6771154618652,0.057975785193685764,0.3099451199741824,0.054227979120584115,0.001738947022370758,0.0015853838253810822,0.0,1
2026-06-01 01:10:00,frontend,21.35018726771001,0.11761252235619321,0.32898313598789647,0.05093371543038422,0.0007351198981164806,0.002410613946490685,0.0,1
2026-06-01 01:15:00,frontend,21.203856791701266,0.190839963110047,0.29656086651830355,0.04609870776314267,0.0008039459234339213,0.0008291880414943052,0.0,1
2026-06-01 01:20:00,frontend,25.12253119921131,0.16329782600741707,0.31266353473245484,0.0482878843248046,0.00029231462897479294,0.0016634837417877127,0.0,1
2026-06-01 01:25:00,frontend,11.292767928968017,0.08247167239685509,0.3024206697311638,0.047215183465924876,0.001943092950605265,0.002139662250265471,0.0,1
2026-06-01 01:30:00,frontend,13.198335743201978,0.1226743756980956,0.2682237435656201,0.04509925470278356,0.0010301151049705133,0.0039705936899882294,0.0,1
2026-06-01 01:35:00,frontend,16.154452869656115,0.14738627285599287,0.3073829910407232,0.03831695166543364,0.0015714114072575103,0.0026015464261494193,0.0,1
2026-06-01 01:40:00,frontend,12.483648701992704,0.07949792466424847,0.3342977105697183,0.03553234013201856,0.001293428546900135,0.003752364500647983,0.0,1
2026-06-01 01:45:00,frontend,9.444637869365419,0.09057438925859225,0.30671534623643554,0.04047169250929881,0.00022466828446693365,0.002054850379844822,0.0,1
2026-06-01 01:50:00,frontend,5.521627777277789,0.13472287708631467,0.2843723292039628,0.05202174719283855,0.0006083733538318815,0.0017423507870354595,0.0,1
2026-06-01 01:55:00,frontend,16.819343782366314,0.07209547174303486,0.3129588705832657,0.05588971104005541,0.00019625838271938628,0.0021477070868258434,0.0,1
2026-06-01 02:00:00,frontend,18.70156931080586,0.17649428221047725,0.2846117704378413,0.03807621139352623,0.0012609707828084489,0.0022375877385865488,0.0,1
2026-06-01 02:05:00,frontend,23.594631066272807,0.1645116726073944,0.2981968211015666,0.05116017102737265,0.0011465362366493406,0.0014285188655789058,0.0,1
2026-06-01 02:10:00,frontend,24.94665768608684,0.17358496141776306,0.28864725889899046,0.05490071381386691,0.0005126591648863393,0.0026296676829939618,0.0,1
2026-06-01 02:15:00,frontend,32.18741326956263,0.12334071062153976,0.33536122921966777,0.056148831886549934,0.0014110300799972451,0.003517434386123158,0.0,1
2026-06-01 02:20:00,frontend,9.234005334292702,0.08078120245071092,0.2868267140746359,0.038346748632535954,0.0009614491452929479,0.0022729215798533153,0.0,1
2026-06-01 02:25:00,frontend,21.554061387480107,0.1844672852267614,0.31103706853129814,0.05922260278160653,0.000867671583381022,0.004176135333271695,0.0,1
2026-06-01 02:30:00,frontend,19.640989044910665,0.09642410026900722,0.28840264456123305,0.3972468171014019,0.0,0.0,0.0,1
2026-06-01 02:35:00,frontend,5.746580190185335,0.10785171474752703,0.28593741573372455,0.032687237264806726,0.0007767425239664895,0.002685119035458778,0.0,1
2026-06-01 02:40:00,frontend,12.95949213333259,0.0636320453310658,0.30994336458368993,0.04779531218479199,0.0005580712818994335,0.0021229800847564224,0.0,1
2026-06-01 02:45:00,frontend,7.182905105108337,0.05721729531868552,0.3107471997595198,0.04647955292249171,0.0015415256215876385,0.0028430416416279224,0.0,1
2026-06-01 02:50:00,frontend,20.819359463238307,0.09474746693072048,0.32071038507579236,0.05205226115472075,0.001257523843153024,0.005082185192523778,0.0,1
2026-06-01 02:55:00,frontend,12.29015676449356,0.1813585955380171,0.3252251136521108,0.04930475224924629,0.0008423653776798272,0.002607175376394614,0.0,1
2026-06-01 03:00:00,frontend,17.05403557344203,0.12226714080988361,0.2988197468301389,0.04739663613483311,0.0021573292833367546,0.0005061878459266015,0.0,1
2026-06-01 03:05:00,frontend,31.929192479092574,0.08322259139870258,0.3065259589237576,0.06139153936608885,0.0010321400095477315,0.0011378041776565551,0.0,1
2026-06-01 03:10:00,frontend,7.451066166725184,0.14888201978018417,0.28911820044901987,0.044375948840581804,0.001022785919951907,0.0014787197219153464,0.0,1
2026-06-01 03:15:00,frontend,13.05822316161986,0.1578123974391403,0.26602625984765776,0.04648810087636687,0.000669106767615806,0.0026819466678369795,0.0,1
2026-06-01 03:20:00,frontend,9.87368144715222,0.11401054082095949,0.3150365863031852,0.049656895203788805,0.0003998517964721119,0.0017323990113272414,0.0,1
2026-06-01 03:25:00,frontend,10.430045240824072,0.08819362885296256,0.34052410742603395,0.04685534701611711,0.0003695580228324774,0.002734289557643821,0.0,1
2026-06-01 03:30:00,frontend,34.41220247062769,0.22044766796881274,0.2868187019162336,0.049859662893534565,0.0016334555745933115,0.0014338644275049754,0.0,1
2026-06-01 03:35:00,frontend,26.30529179768567,0.1913422862668382,0.2946140364672812,0.05007101467106946,0.0,0.001180489886932568,0.0,1
2026-06-01 03:40:00,frontend,15.195725325336936,0.0680022915524314,0.3402460887413012,0.03619351972901766,0.0007799777566515081,0.002104592461828873,0.0,1
2026-06-01 03:45:00,frontend,33.8708945066069,0.09594868145424182,0.3401987222964026,0.05363055234457673,0.0005092456744760246,0.0023696827794106165,0.0,1
2026-06-01 03:50:00,frontend,27.070153938532528,0.12412946401912534,0.31493111866906665,0.047890350091343,0.0010567586726256241,0.0025297045396168376,0.0,1
2026-06-01 03:55:00,frontend,18.012827841933635,0.0741348807425248,0.3516670814140921,0.03338284705173017,0.0009241074524822084,0.0024706537651876612,0.0,1
2026-06-01 04:00:00,frontend,16.53005489946241,0.10192513380789514,0.30410258244258564,0.04316505640090816,0.0007053176215278943,0.00267968167761682,0.0,1
2026-06-01 04:05:00,frontend,31.052467743492496,0.1274594557239523,0.33351823138041126,0.05483732873023335,0.00140643105941948,0.0025037030735388897,0.0,1
2026-06-01 04:10:00,frontend,24.04398453084584,0.12007891705184322,0.32696786436788816,0.05416035939814935,0.000989549203017926,0.0020938619066470255,0.0,1
2026-06-01 04:15:00,frontend,16.945827520598417,0.10431308559940536,0.31941486138369996,0.04535959578479138,0.0008911593983863898,0.0028790214815897523,0.0,1
2026-06-01 04:20:00,frontend,12.590041978840109,0.16585556575771215,0.3324045971325066,0.045177906196205,0.001340976485647482,0.0017517865947252352,0.0,1
2026-06-01 04:25:00,frontend,29.87084961726185,0.1532345465161395,0.3168753441084853,0.0565859527598552,0.0005908896583832637,0.0036739098205483683,0.0,1
2026-06-01 04:30:00,frontend,7.977591199035049,0.0552457517586835,0.3271510130695189,0.048319946323789414,0.0013120599085260777,0.0025026764074114237,0.0,1
2026-06-01 04:35:00,frontend,18.532156294258606,0.09220159401422565,0.31078216931100383,0.04259693624817697,0.0014875598667088755,0.0018823540947982892,0.0,1
2026-06-01 04:40:00,frontend,16.120757020826336,0.11617222195900301,0.3163190075959257,0.04252069549896108,0.0005888898022167843,0.00219494976919353,0.0,1
2026-06-01 04:45:00,frontend,7.174331493935239,0.08900150421931399,0.2941663996346011,0.04436192041214495,0.0002759578292513379,0.0008740289804987558,0.0,1
2026-06-01 04:50:00,frontend,10.098423066448351,0.10952448854730436,0.31126736284518425,0.05378543280342493,0.0014288298116010097,0.0018720491760292584,0.0,1
2026-06-01 04:55:00,frontend,19.82520698482038,0.08952394573775031,0.3095423407725624,0.045854767924534426,0.0011613592801690447,0.0013382152451581416,0.0,1
2026-06-01 05:00:00,frontend,19.0080045979622,0.2146529548460533,0.30732879932984397,0.050471616467421244,0.0013450719958555562,0.001679023622491331,0.0,1
2026-06-01 05:05:00,frontend,11.21291437503878,0.12305544878916731,0.30755997915849603,0.039327045495836405,0.0010122550871294713,0.0023983986329963597,0.0,1
2026-06-01 05:10:00,frontend,14.77704800394502,0.1775176373121504,0.3504521731522036,0.0406263859178993,0.001436160318360339,0.0021466736045906813,0.0,1
2026-06-01 05:15:00,frontend,36.522308646138065,0.13262970302451854,0.30146671747945347,0.04969909539396319,0.0,0.0015793959826553912,0.0,1
2026-06-01 05:20:00,frontend,10.747138296246641,0.12901396591630368,0.31220868866366647,0.05676568840238027,0.0014752119190930251,0.0015384770754700776,0.0,1
2026-06-01 05:25:00,frontend,12.95899848783877,0.15051395555100283,0.2800748351035065,0.057596384272896366,0.0015897200603606435,0.001624659478316236,0.0,1
2026-06-01 05:30:00,frontend,16.8156611257476,0.20132494095976586,0.30611703365782145,0.5451312405346385,0.0,0.0,0.0,1
2026-06-01 05:35:00,frontend,12.491015285554893,0.1273310602593469,0.29724419821319253,0.04920030738984051,0.0004661897853087028,0.0018860964119829652,0.0,1
2026-06-01 05:40:00,frontend,7.980578488397831,0.1416830986797331,0.3182225868059767,0.03590586117521583,0.00023294291463218887,0.0030221414575188075,0.0,1
2026-06-01 05:45:00,frontend,20.789386247708737,0.1041544456675898,0.3414177326343048,0.049154090583923254,0.0015896485920319132,0.0020540147851280874,0.0,1
2026-06-01 05:50:00,frontend,13.989982196919021,0.21574700651599826,0.30201570812887807,0.05224095420290745,0.0013226879747925738,0.0030949052460258787,0.0,1
2026-06-01 05:55:00,frontend,6.602347570349254,0.14750726814062048,0.3244696635221664,0.5313357669058881,0.0,0.0,0.0,1
2026-06-01 06:00:00,frontend,20.364024269909596,0.1766051613296173,0.34022915317687535,0.048680710464887006,0.001814307772785646,0.0008959188334280868,0.0,1
2026-06-01 06:05:00,frontend,13.019195786505406,0.12326100662817989,0.3141909068720389,0.04498597026643996,0.0053762193003688355,0.0019287039683897693,0.0,1
2026-06-01 06:10:00,frontend,16.208257749785066,0.16590014294107208,0.31543609379682946,0.03992999555211349,0.0007430665413316532,0.0011526291824888388,0.0,1
2026-06-01 06:15:00,frontend,8.134828008166597,0.1640267720413951,0.2843528930773724,0.04652423019908491,0.0007348711908137796,0.0013657017341901247,0.0,1
2026-06-01 06:20:00,frontend,26.233746102131857,0.10070537608329502,0.30204388694412226,0.041420741615587696,0.0019823625664581947,0.0020282108415773828,0.0,1
2026-06-01 06:25:00,frontend,7.040159489941628,0.12477931451659435,0.3012735187511542,0.04139690652538877,0.0013070833500217127,0.002606006168037844,0.0,1
2026-06-01 06:30:00,frontend,19.428133071430967,0.11006535411062796,0.3042130325926826,0.03127640439765331,0.0002424044689007239,0.0030934994139556198,0.0,1
2026-06-01 06:35:00,frontend,34.242203194766226,0.15603260441171352,0.3286522408584984,0.056203855667344635,0.002539440404227619,0.0028956599291476617,0.0,1
2026-06-01 06:40:00,frontend,23.114604115143635,0.098452186200266,0.27942837565242035,0.05074880234495471,0.0006218246273578484,0.0008621970323218606,0.0,1
2026-06-01 06:45:00,frontend,24.88161333976867,0.0956858264988176,0.3461836393713356,0.05655868104984721,0.0009960136793416914,0.0031839553111120207,0.0,1
2026-06-01 06:50:00,frontend,7.761982753095001,0.07245975543977683,0.33434347292194067,0.04658923399121895,0.0004813769228367718,0.0018477290575331135,0.0,1
2026-06-01 06:55:00,frontend,23.189310669905417,0.07723863479159403,0.3301182062855855,0.06338890745123188,0.00030071621309042944,0.002450375389352457,0.0,1
2026-06-01 07:00:00,frontend,9.99435761901453,0.09563244604979426,0.2931493003247299,0.03829569646562446,0.0010242608139724135,0.0013352399068711697,0.0,1
2026-06-01 07:05:00,frontend,27.32847734628452,0.15214504922011218,0.30888527773581403,0.043997868987559335,0.0007116143347158337,0.002604312980660605,0.0,1
2026-06-01 07:10:00,frontend,15.742932633433458,0.08260810302693937,0.3098581124253012,0.05151523800549641,0.00016529735943931415,0.002434688153903948,0.0,1
2026-06-01 07:15:00,frontend,7.361161453874786,0.14325225633740757,0.28841539759608703,0.031318010264670786,0.00018622878105841866,0.0020384679573291057,0.0,1
2026-06-01 07:20:00,frontend,11.938889283428376,0.07866194731163631,0.31874129381726163,0.03361623309582014,0.0009669601006763417,0.0010311870401900347,0.0,1
2026-06-01 07:25:00,frontend,12.004849301996956,0.12637963216981463,0.28879415734531944,0.04221761457401624,0.0015031464046072202,0.001538486504381481,0.0,1
2026-06-01 07:30:00,frontend,21.037172343100515,0.08558900195332012,0.3211146697298559,0.5776725496497248,0.0,0.0,0.0,1
2026-06-01 07:35:00,frontend,19.52665008927744,0.12890103087640525,0.3171862425120649,0.043479120471409644,0.00104329489373645,0.0018754582116863364,0.0,1
2026-06-01 07:40:00,frontend,15.752756078405243,0.14422655432187115,0.3146284312807066,0.043440548791728845,0.0007561968879637533,0.0016539534497443033,0.0,1
2026-06-01 07:45:00,frontend,13.354678944446478,0.10566013384787981,0.3124728366101515,0.059457255050468685,0.0014355623517158462,0.001739181174265727,0.0,1
2026-06-01 07:50:00,frontend,14.261516121690322,0.10811926359230309,0.2663682673572881,0.038793478232659474,6.460403948707215e-05,0.001718789212766953,0.0,1
2026-06-01 07:55:00,frontend,8.197265253446792,0.20021639612065772,0.31063718010200664,0.041856541419416526,0.0014147027905917447,0.00023109175279369186,0.0,1
2026-06-01 08:00:00,frontend,174.29261233528425,0.48712848436491685,0.3575745812520453,0.12854044199693002,0.0011692482037472072,0.001667769668879359,0.0,1
2026-06-01 08:05:00,frontend,85.10541761137078,0.3837454781129614,0.3461900339068553,0.0767989855617601,0.0007703195502298779,0.0013201245044281665,0.0,1
2026-06-01 08:10:00,frontend,157.54950418919714,0.3722948170829509,0.3802060768389864,0.09563857536048084,0.001239489912873196,0.002266929684229559,0.0,1
2026-06-01 08:15:00,frontend,140.52843383451554,0.3555560477262938,0.36486671821139033,0.08208614331473606,0.0007778533699619442,0.002301840394435882,0.0,1
2026-06-01 08:20:00,frontend,95.17735516610749,0.2442464441233337,0.3649807959851669,0.09394633077711873,0.0012067174516118505,0.0035014366500464526,0.0,1
2026-06-01 08:25:00,frontend,149.31916048932388,0.33640558581307695,0.3390851752665764,0.12210721490344825,0.0013271828281770288,0.001955532263271636,0.0,1
2026-06-01 08:30:00,frontend,102.71024362046242,0.24914603487600603,0.4002701614025677,0.08265576488493231,0.0010546973973024464,0.0025806132991189534,0.0,1
2026-06-01 08:35:00,frontend,172.90916007305856,0.4570125213600737,0.37064509092762304,0.11688374603004399,0.001941012248237517,0.003076336036923982,0.0,1
2026-06-01 08:40:00,frontend,115.2867328762978,0.30501268193103637,0.33785127003297727,0.0844898778465096,0.0010278624561443474,0.0028753532147767586,0.0,1
2026-06-01 08:45:00,frontend,120.96253428498238,0.41840258454299545,0.35732110917091137,0.08272553033076095,0.008754822383092364,0.0006761146625073845,0.0,1
2026-06-01 08:50:00,frontend,132.59966247333898,0.36886522330609817,0.3405006132418484,0.07496577187383259,0.0008321076503549359,0.0033352172202315146,0.0,1
2026-06-01 08:55:00,frontend,82.81474511853568,0.19047234258116608,0.336492511277549,0.07013442465394003,0.0,0.0019565641067857504,0.0,1
2026-06-01 09:00:00,frontend,156.44343626635538,0.44769719077338166,0.4152008400320846,0.11991138694782624,0.0008655556547225848,0.0011147792730066637,0.0,1
2026-06-01 09:05:00,frontend,220.03877666894303,0.5430384750386105,0.4102979741727304,0.12755225286563418,0.0010990423803839274,0.001884511670460846,0.0,1
2026-06-01 09:10:00,frontend,122.99279987677342,0.31864265269152725,0.36084133453406675,0.08192633127645858,0.0006435771086614179,0.0020851441821535177,0.0,1
2026-06-01 09:15:00,frontend,150.42957452297438,0.4760587984750832,0.32219539109362694,0.11657256560014095,0.0016230425962488145,0.0003412878140734803,0.0,1
2026-06-01 09:20:00,frontend,138.83945628890643,0.3591068692780234,0.3412694942500968,0.084389383630164,0.0004447120772670856,0.003401816354738898,0.0,1
2026-06-01 09:25:00,frontend,117.51452081587549,0.3986067963814589,0.3731907016888025,0.07227069902679233,0.0007377398668601133,0.0023914996489823345,0.0,1
2026-06-01 09:30:00,frontend,98.28667482740656,0.33222327116343253,0.3443368294505406,0.07485535163585463,0.0013554799841017458,0.0023554106491888317,0.0,1
2026-06-01 09:35:00,frontend,144.002327873188,0.4459711459145884,0.3503798973845961,0.10661831446413832,0.001296550628984192,0.0017523628485488078,0.0,1
2026-06-01 09:40:00,frontend,138.63981233987633,0.31472394586048746,0.3878004465540762,0.09280842426743072,0.0007386384897404803,0.0028392073806695114,0.0,1
2026-06-01 09:45:00,frontend,158.4759255778835,0.34652878633758893,0.34810537931846364,0.11278870921616173,0.0003597853237518585,0.003403835345587492,0.0,1
2026-06-01 09:50:00,frontend,123.96488372337235,0.43275258586124665,0.3662027912057385,0.08828633303807427,0.0007275404565955251,0.008517588026718247,0.0,1
2026-06-01 09:55:00,frontend,164.72252484096404,0.4846101437827542,0.38464581539372283,0.10827630564331957,0.000818193893893072,0.001954443501023146,0.0,1
2026-06-01 10:00:00,frontend,138.7566500343722,0.2920048804359131,0.34241461657507183,0.10615021472453065,0.001085432719063971,0.0018528133309178567,0.0,1
2026-06-01 10:05:00,frontend,123.81141078128614,0.36500190683065586,0.3511105117844558,0.07907295559591247,0.0010979226275488409,0.0012173017779079742,0.0,1
2026-06-01 10:10:00,frontend,125.34832290304685,0.2655674655942017,0.3832572741980363,0.09652927216541764,0.001128014867156938,0.0027861527871564113,0.0,1
2026-06-01 10:15:00,frontend,165.91302231701957,0.4825445478849457,0.34613902653187684,0.08594983821609176,0.0006875907111521607,0.0020208728401686672,0.0,1
2026-06-01 10:20:00,frontend,86.99177298539658,0.2376963553131199,0.34723122178223986,0.06632168556593929,0.0006942410985040259,0.0008746711225214221,0.0,1
2026-06-01 10:25:00,frontend,77.17835292592349,0.18677247557103033,0.31907171140341506,0.08207229225618266,0.0005253005555840285,0.004105905651869912,0.0,1
2026-06-01 10:30:00,frontend,163.82479641231436,0.43689139900937246,0.36474524260253294,0.11661546524656231,0.0007121810868811131,0.002097607851716289,0.0,1
2026-06-01 10:35:00,frontend,132.16619396400299,0.35952939294177344,0.389068563507715,0.08307124992719973,0.0009825057547515191,0.010394190479225338,0.0,1
2026-06-01 10:40:00,frontend,107.78616183926985,0.40619475157838614,0.3680481196287444,0.07610209598419722,0.0013162038695277605,0.002778043559701384,0.0,1
2026-06-01 10:45:00,frontend,165.08769730488228,0.3516641586152418,0.36800110513594375,0.10209823021364922,0.0009627832854499768,0.0024965376780405426,0.0,1
2026-06-01 10:50:00,frontend,96.93062753965022,0.2270940371437954,0.3560692707899444,0.08598683305499058,0.0012798952239655198,0.0028646245804436975,0.0,1
2026-06-01 10:55:00,frontend,110.28548592272175,0.3435299758068653,0.3537394287321879,0.06315763574890462,0.001214809109566293,0.002166150149730489,0.0,1
2026-06-01 11:00:00,frontend,144.5465357694632,0.32525564274791086,0.35065213707656634,0.1132713072228825,0.0009802224230716725,0.0025452005578980997,0.0,1
2026-06-01 11:05:00,frontend,176.97181756956894,0.4554314421139252,0.4072515849043044,0.10221293624853396,0.0010480603884704916,0.00811957244394695,0.0,1
2026-06-01 11:10:00,frontend,168.1780891668453,0.4208975721602586,0.38853172001609687,0.09956784223379979,0.0016278780627867603,0.0012843141582243969,0.0,1
2026-06-01 11:15:00,frontend,146.27590592613782,0.37056525893856684,0.4020775106501436,0.10141476470942498,0.0015159222697343174,0.0008115517015704224,0.0,1
2026-06-01 11:20:00,frontend,169.43643639148866,0.48335441256414924,0.3863638979812528,0.12499932867475598,0.0007413557749498139,0.0031274779521484643,0.0,1
2026-06-01 11:25:00,frontend,194.64670891733044,0.471151489812678,0.3884133040306498,0.14355278074538813,0.0017897860728653564,0.0015817119782773853,0.0,1
2026-06-01 11:30:00,frontend,125.10860389304376,0.3361279773430622,0.33566529172583637,0.07763565412901641,0.0004979296166239661,0.0013857619479166973,0.0,1
2026-06-01 11:35:00,frontend,90.23980192687345,0.29219034048057296,0.37612991081971825,0.0647003202729669,0.0014921611992382918,0.0018288089246195928,0.0,1
2026-06-01 11:40:00,frontend,149.98529359951888,0.433711561807368,0.35253820636851346,0.10572992620031581,0.0010832261041065282,0.0023939610112065192,0.0,1
2026-06-01 11:45:00,frontend,110.10258239306981,0.4429701717816843,0.3422964915115086,0.0773472030679036,0.0006884297367876178,0.0015556183046717964,0.0,1
2026-06-01 11:50:00,frontend,115.68205653369984,0.39081493962277725,0.386251113226647,0.07888683854978748,0.0005838222134478857,0.0023771324451091233,0.0,1
2026-06-01 11:55:00,frontend,154.06782941250856,0.43978224971279267,0.38109237512328026,0.0785210227304756,0.0017737526006650307,0.0034367021384764176,0.0,1
2026-06-01 12:00:00,frontend,118.72085620938007,0.3180566344219609,0.36507773591918813,0.09187750301201221,0.0013292721363364153,0.0036081636310130796,0.0,1
2026-06-01 12:05:00,frontend,162.17396836015664,0.38443307449339054,0.35350059961978775,0.0933717375941494,0.0009834365135631014,0.00343564629081423,0.0,1
2026-06-01 12:10:00,frontend,108.13136161691166,0.32745212081576824,0.35373722288700077,0.09809305925511239,0.002263466212936811,0.0015753049816637434,0.0,1
2026-06-01 12:15:00,frontend,77.04991234580389,0.3063078685450614,0.35216278596542816,0.09043752714731668,0.001291964092662982,0.0017125663273703524,0.0,1
2026-06-01 12:20:00,frontend,136.46883198452204,0.42837284299818956,0.3846440596162083,0.10178480265173019,0.001533337344794577,0.002935436472356538,0.0,1
2026-06-01 12:25:00,frontend,146.92333664887792,0.4262821676772379,0.37011930671810184,0.10094295663872156,0.0016032544832541786,0.001346451463210211,0.0,1
2026-06-01 12:30:00,frontend,154.67853659628793,0.3896901325762078,0.3779141647568403,0.12140706960717271,0.0010955495340099516,0.0020371492385249193,0.0,1
2026-06-01 12:35:00,frontend,114.99356950224254,0.3672998173058461,0.37040646837394275,0.11390257908325863,0.0008461108825234996,0.002175320262131151,0.0,1
2026-06-01 12:40:00,frontend,154.0333692342289,0.4869394024566316,0.3751107739693754,0.10586619439051044,0.0013039482548582696,0.0021492872985250863,0.0,1
2026-06-01 12:45:00,frontend,94.82719940643531,0.299358898457786,0.3688862347004131,0.0659312937066472,0.001066484837073438,0.0014399033480486615,0.0,1
2026-06-01 12:50:00,frontend,110.28798422567587,0.24441662321216298,0.3439655551674062,0.08887458118026868,0.0017827620146171701,0.0019473997911416097,0.0,1
2026-06-01 12:55:00,frontend,167.79698850606084,0.5296518304841512,0.3549382162447055,0.07178877859290156,0.0012200072250266663,0.0015983566205179111,0.0,1
2026-06-01 13:00:00,frontend,89.25950286077625,0.3139368280865202,0.3495057657058121,0.06929836667065326,0.00035984780066455283,0.002697965862624116,0.0,1
2026-06-01 13:05:00,frontend,142.08807099274452,0.37921734879651997,0.4079767754173256,0.08129194298438061,0.00023723741453763063,0.0014464735440950045,0.0,1
2026-06-01 13:10:00,frontend,149.0591263533773,0.4102852251728892,0.369704842019562,0.10488460711038147,0.00037423028790477795,0.0031550116832586078,0.0,1
2026-06-01 13:15:00,frontend,165.8978145263471,0.4876604206321006,0.3898034141907276,0.11364610677559074,0.001284883640116102,0.002358166848013852,0.0,1
2026-06-01 13:20:00,frontend,104.76309638847276,0.3759838192835671,0.3563119715882658,0.09061590684068227,0.0009551321528563866,0.003152093772359578,0.0,1
2026-06-01 13:25:00,frontend,151.23969917463862,0.49252641999481805,0.37481669057443245,0.07892782929529338,0.0010640522074553947,0.0014551586740200954,0.0,1
2026-06-01 13:30:00,frontend,92.53671704587586,0.25244223512663216,0.3373446898586423,0.05518632867470731,0.0007738468403754616,6.0896538696834706e-05,0.0,1
2026-06-01 13:35:00,frontend,150.97789247439275,0.43997651775600033,0.391204949410213,0.10679798352140216,0.0005165119284353935,0.0019618309150864163,0.0,1
2026-06-01 13:40:00,frontend,159.0167759241172,0.3601153173886073,0.4095763539974016,0.11724180347898541,0.0008895179130851681,0.0020215086711956247,0.0,1
2026-06-01 13:45:00,frontend,126.86171732506233,0.25163669122891014,0.3584873110121192,0.08146171986865963,0.0004991899950525422,0.001775119765691236,0.0,1
2026-06-01 13:50:00,frontend,167.64834880097956,0.4673388406653096,0.3724005946048338,0.11625438967930271,0.0016996777182930012,0.0027397069463302153,0.0,1
2026-06-01 13:55:00,frontend,101.37973823860848,0.27041263759193834,0.36465433539157605,0.0853062943304604,0.0014475966100138662,0.0025081374413455757,0.0,1
2026-06-01 14:00:00,frontend,107.60204137125109,0.28844232216447385,0.380148901998312,0.0855021414269981,0.002037630436312633,0.009505037046177023,0.0,1
2026-06-01 14:05:00,frontend,128.06979515935984,0.3660351294918521,0.3510065375073909,0.08460633348054684,0.0008398263459028399,0.0023393327571215334,0.0,1
2026-06-01 14:10:00,frontend,131.95965344624264,0.33523430669555637,0.3654927348779016,0.12259907877680301,0.0018637715850503556,0.002349058935739226,0.0,1
2026-06-01 14:15:00,frontend,143.04737232505903,0.39209631098603115,0.38379404561713787,0.08230372620571887,0.0008713117312883275,0.0006651327408979284,0.0,1
2026-06-01 14:20:00,frontend,139.82404178472206,0.41200788055458115,0.36024829164637356,0.11857840875116094,0.00038711716849882934,0.0008285000958321439,0.0,1
2026-06-01 14:25:00,frontend,89.09687891151478,0.3305486729536373,0.3782269932849147,0.07043233665119826,0.0015393404167156478,0.001969193224399434,0.0,1
2026-06-01 14:30:00,frontend,134.55707977207035,0.41329715641847437,0.38032499745430354,0.0716375954537589,0.001738270174862948,0.0031040730833179616,0.0,1
2026-06-01 14:35:00,frontend,140.5915939423892,0.4009733645566489,0.3801764006968494,0.09999959258606803,0.00072484742307729,0.001462701305649559,0.0,1
2026-06-01 14:40:00,frontend,87.81919645405735,0.33427484387108297,0.3547816013189173,0.07095116941881677,0.0013858493553241724,0.0,0.0,1
2026-06-01 14:45:00,frontend,117.10305643182743,0.24722042392474988,0.3513027093878511,0.07225619719364869,0.0003526592621395471,0.0029286614299028155,0.0,1
2026-06-01 14:50:00,frontend,131.088088167741,0.3795013704220178,0.3646056325062868,0.09904954243155334,0.0010384109455301277,0.0009736062206491443,0.0,1
2026-06-01 14:55:00,frontend,117.60628607874384,0.31052474299942207,0.32767150506617687,0.0814528814199898,0.0017503798953171553,0.0026801773936907945,0.0,1
